
0.1325,9523.60129936031
0.133,9366.91457151867
0.1335,9347.11100926695
0.134,9147.52547330861
0.1345,8957.14848120676
0.135,8885.64453584061
0.1355,8739.38503263034
0.136,8819.78755520997
0.1365,8069.18458718644
0.137,6176.9399494984
0.1375,4042.64481196001
0.138,1498.7960812958
0.1385,775.189764612191
0.139,315.510246245951
0.1395,202.300806327945
0.14,163.846414602925
0.1405,140.177824473018
0.141,119.263952434352
0.1415,107.468952655471
0.142,95.6226722865773
0.1425,87.2204088822782
0.143,78.9690634646104
0.1435,72.8884095479031
0.144,68.6983832744026
0.1445,64.1388664468609
0.145,60.4619659973646
0.1455,56.8507190066351
0.146,53.7676103481527
0.1465,50.8891849558013
0.147,48.5629403301888
0.1475,46.4847160588718
0.148,44.4248850817454
0.1485,42.8931518540425
0.149,41.4177737698839
0.1495,40.0215420583873
0.15,38.8542527533401
0.1505,37.6899382030342
0.151,36.5879810777787
0.1515,35.4439628007957
0.152,34.4917604423278
0.1525,33.4905370355007
0.153,32.7699038333287
0.1535,32.0127855802947
0.154,31.3296190715112
0.1545,30.7316901071834
0.155,29.9754500380003
0.1555,29.2410402851217
0.156,28.5697531624732
0.1565,28.0144331274609
0.157,27.5742797766355
0.1575,27.1036170526198
0.158,26.6344836867134
0.1585,26.1685966086241
0.159,25.7702009747561
0.1595,25.3281824594316
0.16,24.9834285413023
0.1605,24.6444920926569
0.161,24.2653585711077
0.1615,23.9650277547045
0.162,23.6413045187651
0.1625,23.3636356776139
0.163,23.1259853833773
0.1635,22.8574897107326
0.164,22.5665797933751
0.1645,22.2909752485816
0.165,22.0175336548644
0.1655,21.7679015236758
0.166,21.5817310338183
0.1665,21.3755908821726
0.167,21.1807823905558
0.1675,20.9739546713236
0.168,20.7676111252764
0.1685,20.5715839658107
0.169,20.4099046661808
0.1695,20.2369857889322
0.17,20.083593482978
0.1705,19.9312509084419
0.171,19.7711324482194
0.1715,19.6253992580173
0.172,19.4816113976657
0.1725,19.3540683125214
0.173,19.2291369517094
0.1735,19.0917329725854
0.174,18.9580285737915
0.1745,18.8302966274407
0.175,18.7174688494281
0.1755,18.60784467941
0.176,18.5000286418246
0.1765,18.4060727391802
0.177,18.2919901135415
0.1775,18.1979272619797
0.178,18.0962418717416
0.1785,18.0006515943282
0.179,17.9166345271452
0.1795,17.8324054867929
0.18,17.7527918357703
0.1805,17.6735882414314
0.181,17.5945749831109
0.1815,17.5118471225905
0.182,17.4428617714827
0.1825,17.3735520162714
0.183,17.3112510391171
0.1835,17.2447890923147
0.184,17.1816827947493
0.1845,17.1169627716517
0.185,17.0606538482754
0.1855,17.0018665575431
0.186,16.9437684936477
0.1865,16.8899657507506
0.187,16.8331632837873
0.1875,16.7861129507554
0.188,16.7360806548625
0.1885,16.6891688312509
0.189,16.642788750913
0.1895,16.5965084710185
0.19,16.5541221117471
0.1905,16.5118574184564
0.191,16.4697040883654
0.1915,16.4276466909486
0.192,16.3857162254415
0.1925,16.3438716003661
0.193,16.3021505548322
0.1935,16.2602942490295
0.194,16.2227313479241
0.1945,16.1812582284782
0.195,16.1437136119173
0.1955,16.1025001576301
0.196,16.0613836192796
0.1965,16.020371882927
0.197,15.9794801425074
0.1975,15.9386729329577
0.198,15.9019370780968
0.1985,15.8609840695068
0.199,15.8241932240927
0.1995,15.7837933444234
0.2,15.7432236499495
0.2005,15.7068987373603
0.201,15.66690846936
0.2015,15.6301497583162
0.202,15.5940720901639
0.2025,15.5555134687924
0.203,15.5185200784919
0.2035,15.4820572933315
0.204,15.4451525409453
0.2045,15.4083203700774
0.205,15.3708513458356
0.2055,15.3351917543611
0.206,15.2989516149868
0.2065,15.2604470701933
0.207,15.2252904839274
0.2075,15.1898070586076
0.208,15.1540714340853
0.2085,15.1192543911621
0.209,15.0842572846767
0.2095,15.0492034352784
0.21,15.01395913659
0.2105,14.9791634338225
0.211,14.9445049002357
0.2115,14.9098494152009
0.212,14.8750464069277
0.2125,14.8434755594733
0.213,14.8094385726028
0.2135,14.7751509912419
0.214,14.7407932017263
0.2145,14.7062341059052
0.215,14.6748543854321
0.2155,14.6416336088431
0.216,14.6076726695133
0.2165,14.5735701281742
0.217,14.539202160865
0.2175,14.5080928781404
0.218,14.4768962068471
0.2185,14.4457375263335
0.219,14.414770585112
0.2195,14.3806062390357
0.22,14.3463221762509
0.2205,14.3121127106629
0.221,14.2815387982741
0.2215,14.2508601852105
0.222,14.220186405318
0.2225,14.1896067982274
0.223,14.159216867846
0.2235,14.129124771086
0.224,14.0994962613231
0.2245,14.0701550218003
0.225,14.0408468426232
0.2255,14.0080617340012
0.226,13.9755776740529
0.2265,13.9432332640894
0.227,13.9107592143506
0.2275,13.8816598159349
0.228,13.85223865554
0.2285,13.8226125133079
0.229,13.7929085922257
0.2295,13.7632202253119
0.23,13.7336398902554
0.2305,13.7073237755947
0.231,13.6810629440203
0.2315,13.654858022962
0.232,13.628524113786
0.2325,13.5995988893494
0.233,13.5704931362939
0.2335,13.5413212300635
0.234,13.5121747296222
0.2345,13.4831426911288
0.235,13.4541541786319
0.2355,13.4251940203818
0.236,13.3963530032226
0.2365,13.3677210787078
0.237,13.3394303178155
0.2375,13.3135679325598
0.238,13.2880634525098
0.2385,13.2626131024132
0.239,13.2372160755379
0.2395,13.2087450604767
0.24,13.1803149509316
0.2405,13.1520116923856
0.241,13.1239235259386
0.2415,13.0988337785127
0.242,13.0737405720766
0.2425,13.0487012549745
0.243,13.0237396913737
0.2435,12.9957675645707
0.244,12.9678120175727
0.2445,12.9430421778946
0.245,12.9182451860612
0.2455,12.8935019212228
0.246,12.8689761516455
0.2465,12.8412063976593
0.247,12.8166027071215
0.2475,12.7920510337887
0.248,12.7675511771793
0.2485,12.7409851306742
0.249,12.7157516874693
0.2495,12.696325818733
0.25,12.6845832440433
